id,name,address,latitude,longitude,rating,second_word,types,description
6358,Balkumari Temple,,27.67582478,85.38532024,0.0,, Religious Site,"Balkumari of Madhyapur Thimi is worshipped as one of the four kumaris of Kathmandu Valley. The local people praise her as their guardian deity. They also perform their livelihood ceremonies like marriage, and Barthabandha over there.The Balkumari temple has a brick-paved rectangular courtyard. Also, the minor and major deities within it like the Digu Bhairava temple.The temple itself is of a three-falsehood which has amusingly impressive hanging Pataas. It also has a column in front of it, which has a beautiful representation of a peacock. There were more peacocks in its tier corners. But they all were stolen, leaving one among them.That s why it was once sealed with strong iron bars including the Balkumari temple. But now, the iron bars have been removed and the temple is in its initial face."
6363,Hasapota Ganesh Mandir,,27.680714,85.3103069,0.0,, Religious Site,"Housed along the road from Jhamiskhel to Bakundol, the Hasapota Ganesh Temple stands as a beacon of devotion and history. This sacred shrine, established during the illustrious Malla era, venerates Ganesh as one of the principal deities of the Newars. With its statue facing the west, it symbolizes an ancient connection to the spiritual and temporal realms.

The chronicles of its renovation are meticulously inscribed on the right side of the temple. You will find inscriptions recounting restorations from the years 2001 B.S. and 2033 B.S. The temple's current incarnation owes its existence to the Hasapota Ganesh Dharmik Byabasta Samiti, who rebuilt it with reverence in 2075 B.S.

A myth whispers through the ages, telling of a saint from Lhasa who meditated deeply at this site, dreaming of constructing the ""Hasapota Palace."" His untimely death left his vision unfulfilled, but his devotion transformed the place into a revered sanctuary known as ""Lhasa Hasapota."" Over time, this name evolved, giving the temple its current identity. This tale hints at a historical reverence among Buddhists, adding a rich layer to its spiritual tapestry.

Remnants of the Lichchhavi era still linger in the temple's precincts. Here idols of Nawadurga and a sacred Shiva Linga find their home. Behind the temple, an artistic Sattal structure stands as a testament to the architectural beauty of the past. On the right, a complex dedicated to religious bhajans invites devotees to lose themselves in melodic worship.

Among the many rituals and festivals celebrated here, the Dipankar Yatra stands out. The festival is primarily a part of Hiranyabarna Mahabihar. However, it weaves together the vibrant tapestry of the culture of both Hiranyabarna Mahabihar and Hasapota Ganesh Temple.

This temple, steeped in myth and history, stands as a symbol of unwavering devotion, a bridge between the past and present. It is a sacred space where the divine continues to inspire and uplift all who enter its hallowed grounds.


Written/Compiled by: Apekshya Khanal

References:
https://lmcityward3.com/sampada"
6366,Bhimsen Mandir Bhinddyolakshi,,27.67380513,85.32518143,0.0,, Religious Site,"At the northern edge of Patan Durbar Square, the stunning three-tiered Bhimsen Mandir Bhinddyolakshi temple rises majestically. Its grandeur is emphasized by a singular rectangular base. Two stone lions stand guard at the entrance, symbols of strength and protection. On the western wall, a beautiful colonnaded opening and a door await those seeking divine blessings.

The temple honors Bhimsen or Bhindya?, who is revered as the deity of trade among the Newars. The temple is honored as one of Patan Durbar Square's eight treasures. Lalitpur, famed for its fine arts, houses four main Bhimsen temples. Among these Bhimsen temples, the Bhinddyolakshi temple is considered the oldest one.  Each has its own story and importance, reflecting the lasting devotion to this revered deity.  

Along with its religious significance, the temple also reflects the fine artistry of the Newars. The surface view of the temple in itself is quite grand and easy to notice. However, inside the temple. various shrines of revered deities can be found. When you enter the temple, a stone staircase ascends towards a sanctum where Bhimasena's statue stands. Nearby, statues of Draupadi, Bhairava, and Kali add vibrancy to the temple's ambiance.

Most of the temple's origin s history remains veiled in mystery. Yet, some documentation tells of its reconstruction in 1682 by Shrinivas Malla, rising from the ashes of a fierce fire. Through tremors in 1934 and 1967, it endured a lot of damage yet stood resilient. Despite the scars of the 2015 quake, its doors reopened in 2022 after reconstruction in its ancient form.

Written/Compiled by: Apekshya Khanal

References:
Book published by Lalitpur Municipality Ward Number 12"
6370,Shakya Singh Bihar,,27.66986688,85.32593044,0.0,, Archaeological Site,"Shakya Sinha Vihar is a Buddhist temple in Lalitpur, Bagmati Province. Shakya Sinha Vihar is situated nearby to the archaeological site Thapahiti Water spout and the place of worship Guji baha."
6373,Sundari Chowk,,27.67271809,85.3251013,0.0,, Historical Ruins,"Sundari Chowk with an entrance guarded by the three impressive statues of Hindu deities Hanuman, Ganesh and Narsingha. It is one of the three main courtyards in Patan Durbar Square and is located south of its more famous neighbour, Mul Chowk. Relatively smaller than Mul Chowk, this area is arranged around a carved sunken water tank known as Tusha Hiti and has the Bhandarkhal water tank which was once the main supply tank royal palace.

Built in 1647, this Chowk had been under reconstruction as a part of the UNESCO World Heritage Site and the north, south and west wings here were near completion when Nepal was struck by a massive earthquake in 2015. It was however the east wing which was severely destroyed, owing to its old architecture. After restoration work which lasted for almost 3 years, Sundari Chowk was reopened in 2018 and made available for exhibitions and to the public."
6374,Bhedetar Bazar,,26.87181577,87.3263826,0.0,, Tourist Attraction,"Bhedetar is not just a destination point but also a transit in Eastern Nepal. It acts as an escape from the baking sun in summer and extreme cold in winter and a transit point to journey into hilly regions. The bazaar of Bhedetar is full of agricultural products like chilly (akabare khorsani), tomatoes, oranges, and varieties of green leafy vegetables. The popular Dhankute biscuit and other local sweets are available in the bazaar that people take as souvenirs of Bhedetar. The bazaar has several teashops and restaurants which serve yummy thukpa (noodle soup) with pork sukuti (preserved meat)."
6377,Bishnu Debi Mandir,,27.73021831,85.35089778,0.0,, Religious Site,"There is a temple of this Vaishnavi goddess in a small forest on the right side of the place called Yapa on the downhill road to Bhaisepati in Lalitpur district. The shadow of the tree covers the whole temple. The stones of these goddesses are on the ground. There are also idols of other deities nearby. There is also an idol of Garuna in front of the idol of Bhagwati which is the power of Vishnu. Regarding the origin of this goddess, Mananga fell in this place when Lord Shiva was carrying the dead body of Sati Devi. Therefore, this place is also considered as Shaktipith. Vaishnavi is one of the many powers of Lord Bishnu. According to the Markandeya Purana, Vaishnavi has four arms and in these hands she is a goddess with a conch shell, a mace and a lotus. Devotees throng the temple of this goddess on Saturdays, Tuesdays and on the great festival of Nepalis, Bijayadashami. This goddess is also considered as the goddess of magic."
6378,Shree Bachha Mahabihar,,27.67542958,85.31951493,0.0,, Archaeological Site,"Shree Bachha Mahabihar is a prominent Buddhist monastery located in Nepal. It holds significant religious and cultural importance for Buddhists in Nepal and around the world. The monastery serves as a center for Buddhist teachings, meditation practices, and community gatherings. It attracts pilgrims and visitors seeking spiritual guidance and enlightenment."
6381,Swatha Narayan Mandir,,27.67563318,85.3278623,0.0,, Religious Site,"The Swatha Narayan Temple is renowned for its ancient architecture and religious significance. It features intricate carvings, sculptures, and inscriptions that depict various mythological scenes and deities from Hinduism. The temple's architecture reflects the rich artistic heritage of Nepal, blending traditional Newari styles with influences from Indian and Tibetan architectural traditions.

Devotees and visitors flock to the Swatha Narayan Temple to offer prayers and seek blessings from Lord Vishnu. The temple complex also includes smaller shrines dedicated to other Hindu deities, as well as courtyards where religious ceremonies and rituals take place.

The temple is surrounded by a peaceful and serene atmosphere, with lush greenery and panoramic views of the Kathmandu Valley. From the temple's elevated position, visitors can enjoy breathtaking vistas of the cityscape, including the nearby Swayambhunath Stupa, also known as the Monkey Temple, which is another iconic religious site in Kathmandu."
6382,Ashok Stupa Lagankhel,,27.66501286,85.32339508,0.0,, Archaeological Site,"Among the four Stupas of Patan, the southern mound is known as Lagan Khel Stupa or Lagan Thura Stupa. It is the largest among the four, measuring 47.40 meters in diameter and 11.80 meters in height. The mound is crowned by a recent structure, a miniature cenotaph added on the top. The shrines of Tathagatas were presumable added in 1878; even as others were added to the eastern mound in 1846.An inscription tells us that on the western Stupa the Tathagatas were already in place by 1455."
6383, Sikali Mandir,,27.64353532,85.28550217,0.0,, Religious Site,"Sikali Temple lies in the southern part of Kathmandu Valley at an approximate distance of 10 KM. The temple is located in an isolated place, outside of the main settlements, but the surrounding is heavenly.

Sikali Mai Temple is a huge Three-storey temple, where goddess Rudrayani is worshipped and is considered as the protector of the locals and localities.

It is also believed that once Sikhi Buddha had come and taught Dhamma for locals."
6384,Pakadi Tree,,27.64931079,83.57021693,0.0,, Natural Landmark,"The famous pakari plant in Devdah Municipality Ward No. 9 of Rupandehi District. This plant is called Pakad or Falaksha. Its scientific name is Ficus benjamina. This very beautiful and attractive pakari plant is also considered to be a buddhakalin plant. Because it is believed that Gautama Buddha also performed penance sitting under this tree. This pakari plant in the middle of the field has 7 levels. Its estimated circumference is 82 feet and height is 96 feet. Its branches spread all around, forming a circle of about 500 square feet. It is also the official tree of Bangkok. It is surrounded by walls on all sides for the protection of this tree. After entering from the entrance, this very wide tree is very amazing. Its branches are very thick and green leaves are visible from the roots. Surprisingly, its leaves are green throughout the year, the leaves never dry up. Crows, black kite and vultures never live in this pakari's bot. No nest of birds can be seen in this tree. Elephants will never go near this tree. If there is any kind of damage to this tree, it is considered unlucky, so no one dares to cut its branches. According to the locals, this plant is considered to be a tree for the Buddha, so local and foreign Buddhists come here and perform chanting, worship and recitation. Besides, there is a crowd of people who come to see this pakari tree every day. This tree is considered to be the biggest tree in Nepal, but this tree is also said to be the biggest tree in Asia. After this tree became famous, now the name of this place also remained Pakari. Koliya Nagar i.e. Devdaha is about 5 minutes away from Devdaha, the ancient place of mother and father-in-law of Gautama Buddha, and it is 2 km away from East-West highway located in Devdaha municipality.


REFERENCE: https://commons.wikimedia.org/wiki/File:Pakari_Tree_(Ficus_benjamina)_Buddha_Tree_Pakari_Devadaha_Rupendehi_District_Nepal_Rajesh_Dhungana_(12).jpg"
6386,Statue of Yalambar,,26.95550887,88.02121606,0.0,, Monument,"At the end of Nayabazar, there is a statue of Kirant King Yalambar along with Sakela Than. Yalambar, on a white horse with a long bow drawn, looks like he is about to go to war. Visitors to the market do not miss taking selfies here."
6388,Tilaurakot,,27.55179854,83.04687738,0.0,, Archaeological Site,"It was in the ancient city of Kapilavastu that Prince Siddhartha was raised from his birth until the age of 29. This was the capital of the ancient Sakya Kingdom, where the prince was treated to a lavish life of luxury   a way of life that he would ultimately reject to begin his spiritual journey.

When he was 29 years old, Prince Siddhartha left through the eastern gate of Kapilavastu, to start the path to enlightenment as Buddha. Today, you can stand in this exact same spot and look out through the gate, onto the green fields that saw the first steps of this epic journey. This moment has become an important part of modern spiritual journeys.

The remains of the ancient capital are in modern-day Tilaurakot and much of them have been excavated and restored, while archaeological work is still taking place to uncover even more parts of the city and insights into the life of Siddhartha Gautama.

As a major civic centre from about the 9th century BC until the 3rd century AD, there would once have been many grand buildings here. Already, experts have uncovered palace structures, temples, roads and ponds. Some of the artefacts that have been found during excavations are on display at the nearby Kapilavastu Museum.
Tilaurakot is also an important site for Hinduism and you ll notice a rustic modern Hindu temple dedicated to the deity Samai Mai within the ancient walls, where people regularly come to worship.
As you walk through the site at Tilaurakot, you ll get a sense of the scale of the city where Buddha grew up   but you ll also appreciate how isolated he was here, protected by his father. It s not hard to imagine how, as a young prince, he would have looked beyond the walls of Kapilavastu and felt there was something deeper that he needed to uncover.

REFERENCE :

https://commons.wikimedia.org/wiki/File:Pakari_Tree_(Ficus_benjamina)_Buddha_Tree_Pakari_Devadaha_Rupendehi_District_Nepal_Rajesh_Dhungana_(12).jpg"
6390,Tumling,,26.94166164,88.03621296,0.0,, Scenic View,"Maijogmai Rural Municipality-2, Tumling of Ilam, is another important tourist area. From Tumling, visitors can see Kanchenjunga, Kumbhakarna, Makalu, Everest, and other mountains. People come here to watch the sunrise and sunset and to see the rare wild animal, the Red Panda.
Tumling is a favourite of wildlife experts and researchers as it is a red panda area and bird sanctuary. Butterflies of the Dhairi species are also found here. Dozens of species of rhododendron adorn Tumling like a bride. Anyone who comes to Tumling in March and April calls it the garden of flowers.
Most tourists coming here are from the Bengal region of India. The number of people coming for trekking from Mumbai, Delhi, and Hyderabad is also significant. Tumling is one of the top 10 tourist destinations in India. It snows here in winter, and in the rainy season, it feels like playing hide and seek among the thick fog.
After traveling about 15 km from Nayabazar, you reach Tumling. The Gurung community lives in this area at an altitude of 2,970 meters. Tumling is the residential area for hundreds of tourists who go on a trek to Sandakpur, the tourist area where the highest number of snow ranges can be seen.
Tumling is reached by a journey of about 10.5 kilometers from the Nepal-India border area Manebhanjyang and 29 kilometers from Fikkal Chowk in Ilam via Nayabazar and Jaubari. As it is also the head of the sacred Jogmai river, Tumling has religious significance. There is only a human settlement on the Nepalese side in the Tumling area, while the Sinhalela National Park is located on the Indian side. This area is always full of tourists."
6392,Meghma Monastry,,26.95425398,88.02056964,0.0,, Religious Site,"The monastery in Meghma is a famous religious tourist spot in Maijogmai-2. This monastery is equally important for Buddhists and researchers who go on a trek across the Nepal-India border. The seven-decade-old Buddha statue in the Sangchen Ngyur Hosal Dekshen Choling Monastery is considered one of the world's rarest. In the monastery, one can see an artistic presentation of different activities of human life, including scenes depicting sexual games, in 180 statues. That is why it is said that children should not see the idols here. These statues are symbols of peace and revolution.
Pujas are performed with great pomp on Buddha Purnima in the monastery. Western and Indian tourists visit this monastery, which is crowded with devotees during other Buddhist festivals as well. Although there were similar idols in Patala in Tibet and Japan, both were later destroyed. According to locals, this is the only remaining idol of its kind in the world.
Meghma, which is 40 km northeast of the Ilam headquarters, can be reached by a journey of about 10 km from the border at Manebhanjyang through the eastern pass Pashupatinagar. Similarly, Meghma can also be reached from Fikkal via Nayabazar and Jaubari. This area is also considered excellent in terms of biological and natural beauty, along with the views of Kanchenjunga, Kumbhakarna, and other snow-capped ranges."
6393,Nayabazar,,26.9537806,88.02033562,0.0,, Natural Landmark,"Established in 2011 B.S., the historical Nayabazar is the administrative centre of Maijogmai Rural Municipality. The municipality office is located here. Nayabazar has its own historical and cultural significance. Elders say this market was established by Balaguru. A big fair is held every year on the day of Balachaturdashi in Nayabazar. A statue of the endangered red panda in the centre of the market welcomes newcomers. Nayabazar, which is shrouded in fog most of the time, is a piece of heaven.
An idol of Sant Balaguru has been constructed near the market area. Balaguru Shivalaya Dham is also located here. The Shivalaya temple is known as the centre of Hindu religion, as Gurukul education teachings are conducted there.
A fair is organized at the temple on the day of Balachaturdashi. The movement of devotees and tourists from Nepal and India during the fair has helped to promote tourism. Since there is a tradition of sowing satbiu (virtuous seed) during the fair at Shivalaya Dham, there is a crowd of devotees from Nepal and India. Nayabazar has also introduced itself as a centre for buying and selling agricultural products such as cardamom and potatoes. Another attraction here is the Durga temple in the Nayabazar area."
6394,Malupokhari,,26.94268652,88.03429786,0.0,, Natural Landmark,"Malupokhari, of religious and touristic importance, is another attraction of Maijogmai. On the northeast side of the pond is the Sakela Than of the Rai caste. There is a Shiva temple on the south side. The pond and its surrounding areas, which are shrouded in thick fog, attract tourists.
Malupokhari protects the religious culture of different castes in one place. It takes half an hour on foot to reach this pond, which is 2 km southeast of Nayabazar, and there is a dirt road for transport.
The Malupokhari area, located in the midst of dense forest, has become a centre for domestic tourists. The Rural Municipality has been preparing a master plan for the construction of infrastructure in the Malupokhari area, which is also a water reservoir. Malu pond is also of great importance in the conservation of water resources.
A hall has been built for the devotees on the northeast side of the pond. Religious programs are organized here. To the north is the Sakela Than of the Kirant castes. In the Than area, 'Limchungbung', the flower of Kirant civilization, is found. There is a Shiva temple on the south side of the pond. A palanquin has been made for the devotees to sit inside the pool complex. To the north of the temple, there is an attractive stage, where programs of various religious castes are held."
6395,Balaguru Shivalaya Dham,,26.95449486,88.02025113,0.0,, Religious Site,"Balaguru Shivalaya Dham is located on a hill towards the southwest of Nayabazar. This temple, located in Maijogmai Rural Municipality-1, holds historical significance. Here stands an attractive three-storied temple dedicated to Shiva, which is open to devotees at any time, with regular puja performed daily.
Balaguru's idol is placed on the east side of the temple, and his tomb is in front of the temple. Experts say that Balaguru established Nayabazar around the year 2011 B.S. after clearing the dense forest. Around the year 2006, Balaguru came to this area and started living in a hut. In the Sanskrit Gurukul in this temple complex, students study Sanskrit language, literature, grammar, and rituals, and live in residential accommodations."
6396,Mahadevasthan,,26.9431997,88.0357895,0.0,, Religious Site,"Mahadevasthan is another religious tourist spot in Maijogmai Rural Municipality. Mahadevasthan, which attracts domestic and foreign tourists, is located in Maijogmai-2. It is believed that visiting Mahadevasthan will fulfill your wishes. A fair is held here every year.
There is a cave inside Mahadevasthan, in the middle of a large rock. The Rural Municipality plans to study and research the cave and promote tourism. To reach Mahadevasthan, which is about 6 km from Nayabazar, you have to walk for an hour from there. You have to use a dirt road if you want to take a vehicle. Mahadevasthan is near Nayabazar, so you have to return to Nayabazar to stay overnight."
6397,Dha Tala Mandir,,27.68503743,85.32441063,0.0,, Religious Site,"Lying in the converging point of the Rudramati and Bagmati rivers in Jwagal lies the Dha: Tala Mandir. It is one of the sacred Nadhi Ghat Devsthal and is revered as one of the eight Asthamatrika. This shrine, established during the Shah dynasty, may be relatively new, but it carries an ancient spirit. The original statue of the shrine was stolen, and it was re-consecrated on the 16th of Ashar, 2051 B.S., restoring its sacred presence.

This beautiful pagoda-style shrine is dedicated to the deity Dhan Wantari Barahi of Dhalaut. Locals also refer to this temple simply as Dhan Wantari Barahi. Adorned with thirteen intricately carved tudals, the shrine is a feast for the eyes. The entrance gate is designed in the classical Newa Aakhi Jhyal style. It features stunning symbols of Surya, Ganesh, Chandra, Kumar, and Kalash, each carved with remarkable detail and care.

Guarded by two stone lions, the principal deity sits in serene majesty. The shrine also houses other revered figures like Laxmi, Shiva, Ganesha, Bhairav, Buddha, and Chitragupta, creating a heavenly gathering under one roof. Each idol stands as a testament to the rich tapestry of beliefs and the profound artistry that breathes life into stone.

The worship rituals here are a symphony of devotion. Worshippers offer akshata (rice), light diyas, incense, and flowers, creating a beautiful and serene atmosphere that envelops the senses. The rituals are simple yet profound, reflecting a deep connection to the divine. This shrine, with its Malla-style pagoda architecture, is not just a place of worship but a living gallery of devotion, history, and artistic beauty.

This shrine remains a beacon of spiritual peace. It invites all to experience its divine embrace and witness the sacred blend of faith and artistry. Whether you come seeking solace, inspiration, or a glimpse into a rich cultural heritage, the Dhan Wantari Barahi shrine stands ready to welcome you. 

Written/Compiled by: Apekshya Khanal"
6398,Tengboche Monastery ,,27.8362408,86.76340587,0.0,, Religious Site,"Tengboche Monastery (or Thyangboche Monastery), also known as Dawa Choling Gompa, in the Tengboche village in Khumjung in the Khumbu region of eastern Nepal is a Tibetan Buddhist monastery of the Sherpa community. Situated at 3,867 metres (12,687 ft), the monastery is the largest gompa in the Khumbu region of Nepal. It was built in 1916 by Lama Gulu with strong links to its mother monastery known as the Rongbuk Monastery in Tibet. In 1934, it was destroyed by an earthquake and was subsequently rebuilt. In 1989, it was destroyed for a second time by a fire and then rebuilt with the help of volunteers and international assistance.
Tengboche monastery is amidst the Sagarmatha National Park (a UNESCO World Heritage Site of ""outstanding universal value ), draped with a panoramic view of the Himalayan Mountains, including the well-known peaks of Tawache, Everest, Nuptse, Lhotse, Ama Dablam, and Thamserku.
Tengboche is the terminus site of the ""Sacred Sites Trail Project"" of the Sagarmatha National Park that attracts large number of tourists for trekking and mountaineering. It is a circular trail that covers 10 monasteries in a clockwise direction terminating in the Tengboche Monastery."
6399,Nritya Vatsala Temple,,27.67161082,85.42842049,0.0,, Religious Site,"The Vatsala temple built by King Jitamitra Malla was damaged in the year's earthquake and is now merely a red-floor temple, while the remaining two temples are still present. These three Vatsaladevi temples are known as ""Yantra Vatsala,""
""Kalash Vatsala,"" and ""Dance Vatsala,"" respectively. Vatsaladevi assumed the guise of MATA DURGA (PARBATI) in order to unite women and Lord Yaksheshwar (Pashupatinath of Bhaktapur). The strength of the goddess inside a temple can be determined by looking at the temple's form. This temple's second floor includes four directions, eight miniature temples on each corner, and nine temples in the center. Indrayani is in the North, Barahi is in the West, Bhadrakali is in the South, and Mahakali is in the East, with a Mahakali statue in the east and Khetrapal Bhairav at the four corners. It is apparent from this that this temple houses a great deity."
6400,Manakamana Temple,,27.90421392,84.58403377,0.0,, Religious Site,"The Manakamana Temple is a holy Hindu site in Nepal's Gorkha district. The temple is on top of a hill and looks out over the valley of the Trishuli River and the beautiful Himalayas in the distance. The name of the temple comes from two words: ""Mana,"" which means ""heart,"" and ""Kamana,"" which means ""wish."" The temple is dedicated to the Goddess Manakamana, who is thought to be an incarnation of the Goddess Bhagwati. So, many people call Manakamana the ""Goddess of the Heart's Wishes.""

Pilgrims from all over Nepal and nearby countries come to this temple because they are sure that Goddess Manakamana will help them get what they want if they make the trip to ask for her blessings. In the past, the trip meant a hard climb up the hill. But since the Manakamana Cable Car was built, the journey has become easier, bringing in even more tourists and religious people.

The building is very important to history and culture. The story that goes with it is about a queen who was thought to have divine powers but died in a sad way. Later, a farmer is said to have found the spot where the queen was honored as a goddess, which led to the building of the temple.

Today, the Manakamana Temple is not only a place of worship, but also a symbol of Nepal's rich cultural history and spiritual customs.For Hindus, Muktinath Temple is one of the 108 Divya Desams or holy abodes of Lord Vishnu, the god of preservation. It is believed that a pilgrimage to this sacred site can help to break the cycle of birth and death (samsara), granting salvation (moksha) to the devotees. In addition, Muktinath is one of the eight most sacred shrines in the Hindu tradition, known as the Swayam Vyakta Kshetras, where Lord Vishnu is said to have manifested himself. Devotees visiting the temple often take a ritual bath in the 108 sacred water spouts, known as Mukti Dhara, and the two holy ponds, Mukti Kunda and Saraswati Kunda, to cleanse themselves of sins and achieve spiritual purification.For Hindus, Muktinath Temple is one of the 108 Divya Desams or holy abodes of Lord Vishnu, the god of preservation. It is believed that a pilgrimage to this sacred site can help to break the cycle of birth and death (samsara), granting salvation (moksha) to the devotees. In addition, Muktinath is one of the eight most sacred shrines in the Hindu tradition, known as the Swayam Vyakta Kshetras, where Lord Vishnu is said to have manifested himself. Devotees visiting the temple often take a ritual bath in the 108 sacred water spouts, known as Mukti Dhara, and the two holy ponds, Mukti Kunda and Saraswati Kunda, to cleanse themselves of sins and achieve spiritual purification."
6401,Pangboche Monastery ,,27.85709468,86.78826727,0.0,, Religious Site,"Pangboche, a hidden gem nestled in the lap of the Himalayas. This picturesque village, located in the Solukhumbu District of Nepal, offers a truly extraordinary experience for those seeking adventure, tranquility, and cultural immersion. Prepare to be enchanted as we unravel the captivating wonders of Pangboche and its surrounding treasures. From sacred monasteries to stunning landscapes, this extraordinary destination has it all.
Pangboche is renowned for its ancient and historically significant monastery, Pangboche Gompa. Believed to have been founded in the 17th century, it is one of the oldest Sherpa monasteries in the Khumbu region. The monastery holds religious ceremonies, rituals, and festivals that offer a glimpse into the spiritual practices and beliefs of the Sherpa community. Its architectural style and intricate artwork reflect the rich cultural heritage of the region. The monastery houses ancient artifacts, sacred religious texts, and intricate wall paintings. It is also known for its ""Yeti Scalp"" relic, which is claimed to be the scalp of a mythical Yeti creature."
6402,Nepal Folk Musical Instrument Museum,,27.69234664,85.31445377,0.0,, Art Gallery,"The founder of the museum, Kadel is not a musician himself but a genuine admirer of the musical traditions. His dedication to his passion has driven him to keep up with his collection and sustain the cultural heritage. The museum now showcases 655 distinct Nepali folk musical instruments among more than 1350 from all over the country. The impressive fact about this museum is that all the musical instruments are either bought or newly made by the local artisans. No instrument is taken from any place where artists still play them. Only those, which are not in use are brought and kept in the museum. That way, the local artists can continue playing live music, keeping up the vibrance of the melodies. 
Folk music is not much in practice these days, which makes it a priority to save them. If it is forgotten, it is not just the music that we lose; we lose our culture, we lose our history. The folk musical instruments are simple, made from whatever is found from the surrounding. Inspired by the sound of nature: the waterfalls, blowing of the wind, mooning of cattle, chirping of birds, even the shape of the instruments is influenced by the nature. The Hiti Manga, for instance, is a fine replica of the water spouts in Kathmandu, producing music similar to the sound of water filled in a pot from the spout."
6403,Kopan Monastery,,27.74233885,85.36491349,0.0,, Religious Site,"Kopan Monastery, nestled near Boudhanath on the outskirts of Kathmandu, Nepal, is a haven for Tibetan Buddhist study and practice. Founded in 1969 by Lama Thubten Yeshe and Lama Thubten Zopa Rinpoche, Kopan has garnered international acclaim for its dedication to teaching Buddhism to Westerners.
More than just a monastery, Kopan has blossomed into a complex encompassing two distinct institutions: the Kopan Monastery atop Kopan Hill and the nearby Khachoe Ghakyil Ling Nunnery, established in 1979 to empower women with spiritual and practical education modelled after the monks' program. The nunnery's remarkable growth, from 4 nuns to 400 in under 35 years, is a testament to its dedication and the generosity of supporters who utilize platforms like GoFundMe to fuel its expansion.
Beyond its educational pursuits, Kopan Monastery has become a vibrant community hub, welcoming hundreds of visitors every Saturday from 10 AM to 4 PM. While closed to the public on weekdays, these designated hours offer Kathmandu residents and tourists alike a chance to immerse themselves in the monastery's serene atmosphere, participate in guided meditations, and soak in the wisdom dispensed by resident monks and teachers. Kopan Monastery stands as a beacon of Buddhist scholarship and spiritual practice, attracting both dedicated students and curious travelers seeking a glimpse into the rich tapestry of Tibetan Buddhist culture."
6404,Pujari Math,,27.66682693,85.49030324,0.0,, Religious Site,"Pujari Matha beautiful combination of fine masterpieces of wood carvings
Behind and to the right of the Dattatraya temple stands the sumptuous Pujari Math. The Dattatraya square is surrounded by seven Math, most of which have been transformed into museums or shops. Pujari Math is the best among the entire Math s and the most richly architecture, w hich is the largest and most famous religious institution in Bhaktapur in the 16th century. It was built by King Yaksha Malla in the 15th century and was used for the storage of donations and contributions until late 20th century. Until a few years back an annual caravan of Tibetan lamas used to bring tributes to the monastery. The Math got reconstructed during Vishwa Malla s reign in the mid 16th century. During those days, it was known for the production of herbal medicines and people traveled from far and wide to receive instruction in the art of medicine Then, after being destroyed by the earthquake of 1934 A.D. the German government with its financial and technical support renovated it and presented it to the crown prince Birendra Bir Bikram Shah Dev on the occasion of his wedding in 1979 A.D. .

Now, the top floor of the Math is a home to the wood carving Museum, the Math itself is a beautiful combination of fine masterpieces of wood carvings in the forms of doors and windows. The wood carving museum here has a splendid collection of antique carvings. A set of 14 roof Struts, image of Vasundhara(1st century), Tantric images of Vishnu Vishwa Roop with 30 arms and 17 faces and a mouth in its Bhairab(17th century), Puja Devi(15th century) etc. are a few to mention here. This four story with three inner courtyards has incomparable masterpieces of hanging windows around the inside of each courtyard. The building itself is famous for the virtuously carved Peacock Window  down the narrow side alley and a courtyard decorated with cavorting wild boars, monkey and Makara."
6405,Nyatapola Temple,,27.67135905,85.42932825,0.0,, Religious Site,"Nyatapola Temple is the Hindu temple dedicated to the goddess Siddhi Laxmi and Durga. Nyatapola is the Newari language in which the Nyata means 5 storeys and Pola means roof. Thus, meaning the 5 storied roof temple. This temple is one of the main tourist destinations of the Bhaktapur Durbar Square. Many tourists are fascinated by its arts and architecture. This beautifully sculptured building is considered one of the tallest pagodas in the country. The temple stood tall and proud in the Bhaktapur Durbar Square area.  Nyatapola temple is the example of true art and architecture of the Nepali culture. The temple not only has the architectural value but also the traditional and cultural values. The visitors from all round the country as well as International tourists visit this place.

Location of Nyatapola Temple:
Nyatapola Temple is the five storeys pagoda style temple located in the Bhaktapur district of Nepal. The temple is in front of the Bhairab Temple. It rests on the base of the five levels with four Ganesh shrines in each corner of the temple. This five storeys temple with a five tier roof that stands just over thirty metres high can be reached by walking a few steps that will lead you to the top of the platform."
6406,Janaki Mandir,,26.73037492,85.92555234,0.0,, Religious Site,"Dedicated to Goddess Sita, Janaki Mandir is the biggest temple in Nepal located in Janakpur. It is constructed at the place where Goddess Sita was born. The attraction is now considered as a religiously important monument and a heritage site but is still an active temple for devotees. Anybody seeking a slice of the legend of Ramayana must visit the divine Janaki Temple. 

The Janaki Mandir is an examplar of Hindu-Koiri Nepali architecture having a stunning white facade. The 3 storied temple is built entirely of stones and marbles, while the 60 rooms inside are adorned with Nepali flag, engravings, paintings, beautiful lattice windows and turrets. The Janaki temple is predominantly thronged by devotees during auspicious occasions and festivals like the Ram Navami, Vivah Panchami, Dashain, Deepavali, and Holi. Pilgrims come in from all around Nepal, Sri Lanka and India to worship the Goddess who is deemed an epitome of courage, purity, selflessness, dedication, loyalty and feminine virtues."
