6059,sainadhaulaii gadhaii kailalaa(thauulaogadhaii),"sainadhaulaii gadhaii kailalaa(thauulaogadhaii) is a well-known location, located at 7XH4+7J4, bhadarakaalaii 45900, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6060,sainadhaulaii gadhaii yaudadha samgarahaalaya,"sainadhaulaii gadhaii yaudadha samgarahaalaya is a well-known location, located at 7XH4+QCP sainadhaulaiigadhaii maemaoraiyala paaraka, Dhulikhel Sindhuli Bhittamod Rajmarg, jalakanayaa 45900, naepaala. It offers a variety of experiences for visitors."
6061,sainadhaulaiigadhaii maemaoraiyala paaraka,"sainadhaulaiigadhaii maemaoraiyala paaraka is a well-known location, located at 7XJ4+2GQ, Dhulikhel Sindhuli Bhittamod Rajmarg, jalakanayaa 45900, naepaala. It offers a variety of experiences for visitors."
6062,sairaahaa,"sairaahaa is a well-known location, located at sairaahaa, naepaala. It offers a variety of experiences for visitors."
6063,sairaanachaoka,"sairaanachaoka is a well-known location, located at sairaanachaoka, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6064,sairaanyachaoka gaauà¤paalaikaa,"sairaanyachaoka gaauà¤paalaikaa is a well-known location, located at 3JP2+7WV, gaorakhaa, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
6065,sairasaiinae,"sairasaiinae is a well-known location, located at 5WV2+5HF, launga 22300, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6066,"saisaaghaaraii saimasaara tathaa parayaaparayatana kashaetara kataaraii -à¥« ,udayapaura","saisaaghaaraii saimasaara tathaa parayaaparayatana kashaetara kataaraii -à¥« ,udayapaura is a well-known location, located at Unnamed Road, kataaraii 56300, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6067,saisanae saimasaara tathaa parayatana kashaetara,"saisanae saimasaara tathaa parayatana kashaetara is a well-known location, located at VFR4+MJ9, kaà¥ƒshanapaura 10400, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6068,saitae daaà¤daa,"saitae daaà¤daa is a well-known location, located at Changunarayan 8, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6069,saiuà¤daiibaara,"saiuà¤daiibaara is a well-known location, located at 79G3+JM8, saimapaanaii 33600, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6070,sakhadaa,"sakhadaa is a well-known location, located at 2H9C+9M6, malamgawaa raoda, haraipaura 45800, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6071,sakhauwaa baota,"sakhauwaa baota is a well-known location, located at Dharan 11, dharaana 56700, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6072,salaesa paokharaii,"salaesa paokharaii is a well-known location, located at VMVM+VP9, haraipaurawaa 45800, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6073,salalaaghaaraii paikanaika sathala,"salalaaghaaraii paikanaika sathala is a well-known location, located at PF5Q+J28, nagarakaota padayaataraa maaraga, mahaamanyajausharaii nagarakaota, naepaala. It offers a variety of experiences for visitors."
6074,salayaanachaaura,"salayaanachaaura is a well-known location, located at C62R+HRC, shaaradaa 22200, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
6075,sallaghari,"park, point_of_interest, establishment Sallaghari is a scenic area along Nagarkot Road, known for its peaceful surroundings and natural beauty, making it an ideal destination for short hikes and nature walks."
6076,samaaiila phana paaraka,"samaaiila phana paaraka is a well-known location, located at JPQJ+W4R, lakhanapaura 57200, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
6077,samaaiilaa,"samaaiilaa is a well-known location, located at V6C2+VX, dhaimae 21500, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6078,"samaudaaeka bana upabhaokataa samaitai Community Forest, Rohini Gaupalika, basantapur nepal","samaudaaeka bana upabhaokataa samaitai Community Forest, Rohini Gaupalika, basantapur nepal is a well-known location, located at GG43+JM8, basanatapaura 32900, naepaala. It is known for being a  zoo. It offers a variety of experiences for visitors."
6079,samsaraii daaà¤daa,"samsaraii daaà¤daa is a well-known location, located at XQHQ+2GV, 57300, naepaala. It offers a variety of experiences for visitors."
6080,sanadakapaura,"sanadakapaura is a well-known location, located at sanadakapaura, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6081,sanadakapaura bhayauu taawara,"sanadakapaura bhayauu taawara is a well-known location, located at iilaama 57300, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6082,sanadhaikharaka masajaida,"sanadhaikharaka masajaida is a well-known location, located at X4GF+2FR, sanadhaiikharaka 32700, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6083,sanadhaikharaka sausamaachaarakaa characha,"sanadhaikharaka sausamaachaarakaa characha is a well-known location, located at X4MH+Q7R, sanadhaiikharaka 32700, naepaala. It offers a variety of experiences for visitors."
6084,sangakhauwaasabhaa pashau asapataala,"sangakhauwaasabhaa pashau asapataala is a well-known location, located at 96F5+757, Hospital Rd, khaaà¤dabaaraii 56900, naepaala. It is known for being a  aquarium. It offers a variety of experiences for visitors."
6085,santy animal farm,"santy animal farm is a well-known location, located at Galchhi-3,chhatintar,dhading, 45100, naepaala. It is known for being a  zoo. It offers a variety of experiences for visitors."
6086,saolapaa bhanyajayaangaga,"saolapaa bhanyajayaangaga is a well-known location, located at 68C7+V44, 45900, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6087,saolataii chaauka,"saolataii chaauka is a well-known location, located at HGMJ+H9, patharaii shanaishacharae 56600, naepaala. It is known for being a  aquarium. It offers a variety of experiences for visitors."
6088,saolaudaudhakaunada nagarapaalaikaa,"saolaudaudhakaunada nagarapaalaikaa is a well-known location, located at daudhakaunada 56000, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6089,saomarae dhaaraa,"saomarae dhaaraa is a well-known location, located at 4RQM+M6G, Pyuthan 22300, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors."
6090,saonaamaaii manadaira,"saonaamaaii manadaira is a well-known location, located at VRF6+9X9, saonaamaaii 45700, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6091,saorabaanga,"saorabaanga is a well-known location, located at 954W+3P, khaumgaa 33300, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
6092,sapataraii maachhaa pasala,"sapataraii maachhaa pasala is a well-known location, located at Chautarphi Marg 35, kaathamaadaauà¤ 44600, naepaala. It is known for being a  aquarium. It offers a variety of experiences for visitors."
6093,sapataramgaii paaraka,"sapataramgaii paaraka is a well-known location, located at R67W+JV3, dharaana 56700, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6094,saraiiyaa aarata gayaalaeraii,"saraiiyaa aarata gayaalaeraii is a well-known location, located at Hotel yellow pagoda, paokharaa 33700, naepaala. It offers a variety of experiences for visitors."
6095,saraikaota,"saraikaota is a well-known location, located at 6RQ3+6G, sairapaa 22100, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6096,sarakaegaada,"sarakaegaada is a well-known location, located at sarakaegaada, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6097,saraowara,"saraowara is a well-known location, located at 2X3M+VP, kalaaiyaa 44400, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6098,"sarasawataii manadaira , chanadaii daaà¤daa","sarasawataii manadaira , chanadaii daaà¤daa is a well-known location, located at 25M9+R9J, haomataamga 57000, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6099,sarasawataii manadaira Saraswati Temple,"sarasawataii manadaira Saraswati Temple is a well-known location, located at V2WH+34, sauurayaodaya, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6100,sarasawataii manadaira kaunaakharaka,"sarasawataii manadaira kaunaakharaka is a well-known location, located at 34CW+3F7, Dhurkot Nayagaun, Nepal kunakharka, paipaladhaaraa, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6101,saraumaaraanaii,"saraumaaraanaii is a well-known location, located at saraumaaraanaii, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6102,saraumaaraanaii gaauà¤paalaikaa,"saraumaaraanaii gaauà¤paalaikaa is a well-known location, located at XR4F+MPW, dhaumgaegadaii 22300, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
6103,sataakashaiidhaama jharanaa,"sataakashaiidhaama jharanaa is a well-known location, located at MRQC+724, shaiwasataakashaii 57300, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6104,sataraudaraeshawara mahaadaewa,"sataraudaraeshawara mahaadaewa is a well-known location, located at Q9R8+QRH Budhanilkantha Jungle, baudhaanaiilakanatha 44600, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6105,satataabharanaa mamgalabaarae khaanaepaanaii tayaangakaii baajaokhaeta,"satataabharanaa mamgalabaarae khaanaepaanaii tayaangakaii baajaokhaeta is a well-known location, located at Q32G+47, shaanatainagara 57200, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
6106,satayawataii,"satayawataii is a well-known location, located at satayawataii, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6107,saubaedaikao sapalaayarasa,"saubaedaikao sapalaayarasa is a well-known location, located at JG2W+7R3, tailaotatamaa 32900, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6108,sauchanaa parabaidhaii paaraka,"sauchanaa parabaidhaii paaraka is a well-known location, located at Panauti Rd Banepa, panaautaii 45210, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6109,saudadhaodhana,"saudadhaodhana is a well-known location, located at saudadhaodhana, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6110,saudauura maathaikao baadala (paii) laimaitaeda,"saudauura maathaikao baadala (paii) laimaitaeda is a well-known location, located at aranaikao raajamaaraga, dhaulaikhaela 45200, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
6111,saukhaipaura,"saukhaipaura is a well-known location, located at saukhaipaura 56500, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6112,saunaapataii,"saunaapataii is a well-known location, located at saunaapataii, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6113,saunachhaharaii,"saunachhaharaii is a well-known location, located at saunachhaharaii, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6114,saunadarabajaara,"saunadarabajaara is a well-known location, located at saunadarabajaara 33600, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6115,saunadarabasataii maaraga,"saunadarabasataii maaraga is a well-known location, located at Panauti-Kushadevi Rd, raâ€yaalae 45200, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6116,saunadaraharaaià¤chaa,"saunadaraharaaià¤chaa is a well-known location, located at saunadaraharaaià¤chaa, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6117,saunadaraii chaoka,"saunadaraii chaoka is a well-known location, located at M8FG+32G, lalaitapaura 44700, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6118,saunadaraiijala baadha,"saunadaraiijala baadha is a well-known location, located at QCCG+P9M, Chisapani Trek, gaokaranaeshawara 44600, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6119,saunadaraiijala jharanaa,"saunadaraiijala jharanaa is a well-known location, located at QC8F+X9P, Chisapani Trek, gaokaranaeshawara 44600, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6120,saunaila samaà¥ƒtai gaauà¤paalaikaa,"saunaila samaà¥ƒtai gaauà¤paalaikaa is a well-known location, located at 6PWH+JXR, maijhaiinga 22100, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6121,saunakaoshaii,"saunakaoshaii is a well-known location, located at saunakaoshaii, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6122,saunakaoshaii edabhaenachara raitaraiita,"saunakaoshaii edabhaenachara raitaraiita is a well-known location, located at Palanchowk Bhagwati, paaà¤chakhaala 45200, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
6123,saunakaoshaii gaauà¤paalaikaa kaarayaalaya,"saunakaoshaii gaauà¤paalaikaa kaarayaalaya is a well-known location, located at QR3J+GV8, paangaraetaara 45314, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6124,saunakaoshaii satatala,"saunakaoshaii satatala is a well-known location, located at GQRH+JX, kaaratataikae daeuraalaii 45200, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
6125,saunatalae daaà¤daa bhayauu taawara,"saunatalae daaà¤daa bhayauu taawara is a well-known location, located at 63G6+X8, bhaojapaura 57000, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6126,saunataola,"saunataola is a well-known location, located at PFH7+R8W, shangakharaapaura 44600, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6127,saunawala,"saunawala is a well-known location, located at saunawala, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6128,saunawala nagarapaalaikaa à¥© nam kairataipaura à¥§,"saunawala nagarapaalaikaa à¥© nam kairataipaura à¥§ is a well-known location, located at JM37+2FJ, saunawala 33000, naepaala. It is known for being a  zoo. It offers a variety of experiences for visitors."
6129,saunawarashai,"saunawarashai is a well-known location, located at saunawarashai, 56600, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6130,saurabhai gaaushaalaa sawaragadawaaraii,"saurabhai gaaushaalaa sawaragadawaaraii is a well-known location, located at 4MCF+7RR, sawaragadawaaraiikhaala 22300, naepaala. It is known for being a  zoo. It offers a variety of experiences for visitors."
6131,saurakhaeta-daotaii-achhaama taraiwainadau,"saurakhaeta-daotaii-achhaama taraiwainadau is a well-known location, located at X483+7H5, lagaama 10700, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6132,saurakhaeta-daotaii-kaailaalaii jailalaa taraiwainadau,"saurakhaeta-daotaii-kaailaalaii jailalaa taraiwainadau is a well-known location, located at WXQJ+HC, lagaama, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6133,sauramaa,"sauramaa is a well-known location, located at sauramaa 10500, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6134,sauraya darashana taola,"sauraya darashana taola is a well-known location, located at P8X4+2W4, taarakaeshawara 44600, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6135,sautakaeraii daha,"sautakaeraii daha is a well-known location, located at 3QPM+MFG, kaalainajaora, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
6136,sauurayaodaya,"sauurayaodaya is a well-known location, located at sauurayaodaya, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6137,sauurayaodaya saahasaika taraeka ra abhaiyaana paii laimaitaeda,"sauurayaodaya saahasaika taraeka ra abhaiyaana paii laimaitaeda is a well-known location, located at pakanaajaola maaraga, kaathamaadaauà¤ 44600, naepaala. It offers a variety of experiences for visitors."
6138,sauurayawainaayaka ganaesha manadaira,"sauurayawainaayaka ganaesha manadaira is a well-known location, located at MC4F+F9V, saurayawainaayaka, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6139,sauurayawainaayaka wanabhaoja sathala,"sauurayawainaayaka wanabhaoja sathala is a well-known location, located at MC4F+JFR, saurayawainaayaka, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
6140,sauwaasa mauratai udhaoga enada maarawala aarata baagalaunga,"sauwaasa mauratai udhaoga enada maarawala aarata baagalaunga is a well-known location, located at 7HCX+PXX, shreenager tole, baagalaunga 33300, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
6141,sawaamaii paaraka,"sawaamaii paaraka is a well-known location, located at V2QV+MP4, sauurayaodaya 57312, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6142,sawaijaralayaanada paaraka,"sawaijaralayaanada paaraka is a well-known location, located at P68M+2P6, chanadaraagairaii 44619, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
6143,sawapana bagaaià¤chaa,"sawapana bagaaià¤chaa is a well-known location, located at P877+MR2, taraidaewaii sadaka, kaathamaadaauà¤ 44600, naepaala. It offers a variety of experiences for visitors."
6144,sawaraeka maaidaana,"sawaraeka maaidaana is a well-known location, located at 2PFP+W5F, sawaraeka 33801, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6145,sawaragadawaaraii,"sawaragadawaaraii is a well-known location, located at sawaragadawaaraii, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6146,sawaragadawaaraiikhaala,"sawaragadawaaraiikhaala is a well-known location, located at sawaragadawaaraiikhaala, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6147,sawaragaiiya mahaananada saapakaotaakao parataimaa,"sawaragaiiya mahaananada saapakaotaakao parataimaa is a well-known location, located at J43V+H9V, inarauwaa 56710, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6148,sawasatha taajaa mauulakao paanaii,"sawasatha taajaa mauulakao paanaii is a well-known location, located at 6JRV+RRJ Nayapul Bus Stop, Baglung Rajmarg, kaushamaa 33400, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
6149,sawasathaanaii manadaira,"sawasathaanaii manadaira is a well-known location, located at M79R+RCQ, kaiirataipaura 44600, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6150,sawatanatara bayaapataisata characha,"sawatanatara bayaapataisata characha is a well-known location, located at JWW2+3C4, kanakaaii 57200, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
6151,sawayama aarata gayaalaraii,"sawayama aarata gayaalaraii is a well-known location, located at R7CP+4FX, paà¥ƒthawaii patha, dharaana 56700, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
6152,sawayamabhauu baudadha paaraka,"sawayamabhauu baudadha paaraka is a well-known location, located at kaathamaadaauà¤ 44600, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6153,sawayamabhauu mahaachaaitaya,"sawayamabhauu mahaachaaitaya is a well-known location, located at P77R+X52, BHAGANPAU 44600, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6154,sayaarapau taala,"sayaarapau taala is a well-known location, located at MFVP+7F, baanaphaiikaota 22000, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
6155,sayal doti,"sayal doti is a well-known location, located at 9223+MFV, daauda 10800, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6156,sec 1 DOP,"sec 1 DOP is a well-known location, located at MHJ4+797, jautapaanaii 44200, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
6157,shaaha maaraga dhanaushaa dhaama à¥« naousaya baigahaa,"shaaha maaraga dhanaushaa dhaama à¥« naousaya baigahaa is a well-known location, located at V28J+38G, dhanaushaadhaama 45600, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6158,shaailayashaikhara,"shaailayashaikhara is a well-known location, located at shaailayashaikhara, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
6159,shaakayamaunai baudadha parataimauuratai,"shaakayamaunai baudadha parataimauuratai is a well-known location, located at M8GF+J38, Nyakhachowk - Tapahiti Galli, lalaitapaura 44600, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6160,shaanataeshawara mahaadaewa parawaesha dawaara ï¸/ Shantitol Entrance Gate,"shaanataeshawara mahaadaewa parawaesha dawaara ï¸/ Shantitol Entrance Gate is a well-known location, located at P8W2+X8H, taarakaeshawara 44600, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6161,shaanatai aaraadhanaa characha,"shaanatai aaraadhanaa characha is a well-known location, located at P8R3+X8Q, taarakaeshawara 44600, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
6162,shaanatai chaauka,"shaanatai chaauka is a well-known location, located at M442+VHJ, bhaokaraahaa 56713, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6163,shaanatai parataimauuratai,"shaanatai parataimauuratai is a well-known location, located at P78Q+8QM, kaathamaadaauà¤ 44600, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6164,shaanatai wana,"shaanatai wana is a well-known location, located at JH68+WHH, Hajar Sidhi, dhaulaikhaela 45200, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6165,"shaanataii samaaraka , mamgalasaena achhaama","shaanataii samaaraka , mamgalasaena achhaama is a well-known location, located at Madhya Pahadi Rajmarg, mangagalasaena 10700, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6166,shaanatainagara,"shaanatainagara is a well-known location, located at shaanatainagara, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6167,shadaananada,"shadaananada is a well-known location, located at shadaananada, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6168,shae-phaokasaunadao raashataraiya naikaunyaja,"shae-phaokasaunadao raashataraiya naikaunyaja is a well-known location, located at Suligad, Dolpa Suligad, 21400, naepaala. It offers a variety of experiences for visitors."
6169,shaerapaa samsakaà¥ƒtai samgarahaalaya,"shaerapaa samsakaà¥ƒtai samgarahaalaya is a well-known location, located at RP47+2PQ, Everest Base Camp Trekking Rte, naamachae 56000, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
6170,shahaida haumaananada banajaadaekao shaalaika(Statue De Humananda Banjade),"shahaida haumaananada banajaadaekao shaalaika(Statue De Humananda Banjade) is a well-known location, located at 3537+RM7, Deurali Khana Daha Rd, maraengaga 32600, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6171,shahaida haumaananadakao shaalaika(Statue De Humananda Banjade),"shahaida haumaananadakao shaalaika(Statue De Humananda Banjade) is a well-known location, located at Malarani 2, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6172,shahaida lakhana,"shahaida lakhana is a well-known location, located at shahaida lakhana, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6173,"shahaida lakhana gaauà¤paalaikaa, gaauà¤ kaarayapaalaikaakao kaarayaalaya","shahaida lakhana gaauà¤paalaikaa, gaauà¤ kaarayapaalaikaakao kaarayaalaya is a well-known location, located at WMF7+HMF, ghaairaunga, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
6174,"shahaida lakhana gaauà¤paalaikaa, gaauà¤ kaarayapaalaikaakao kaarayaalaya, ghaairaunga, gaorakhaa","shahaida lakhana gaauà¤paalaikaa, gaauà¤ kaarayapaalaikaakao kaarayaalaya, ghaairaunga, gaorakhaa is a well-known location, located at ghaairaunga, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
6175,shahaida samaà¥ƒtai paaraka,"shahaida samaà¥ƒtai paaraka is a well-known location, located at 4X37+MVM, kamalaamaaii 45900, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6176,shahaiida gaeta,"shahaiida gaeta is a well-known location, located at 2FQP+W7G, Shahid Rd, ghaoraahaii 22400, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6177,shahaiida maemaoraiyala yauwaa kalaba(Shahid Memorial Youth club),"shahaiida maemaoraiyala yauwaa kalaba(Shahid Memorial Youth club) is a well-known location, located at GF9M+PM3, paachhaawaanga 22100, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6178,shahaiida samaaraka paaraka,"shahaiida samaaraka paaraka is a well-known location, located at CXVX+2R, haetaaudaa 44100, naepaala. It offers a variety of experiences for visitors."
6179,shaigaasa manadaira,"shaigaasa manadaira is a well-known location, located at Chuwagadh Baitadi, Seti Hwy, 10200, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6180,shaikhara,"shaikhara is a well-known location, located at shaikhara, 10800, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6181,shaikharapaura manadalaii,"shaikharapaura manadalaii is a well-known location, located at RH5V+FQG, maelamachaii, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
6182,shailesh mobile gallery,"shailesh mobile gallery is a well-known location, located at achham achham sanfe, saaà¤phaewagara 10702, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
6183,shairajanashaila saamaudaayaika bana sawalapalaa baaitadaii,"shairajanashaila saamaudaayaika bana sawalapalaa baaitadaii is a well-known location, located at 9949+F85, Khalanga 10200, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
6184,shaitagamgaa,"shaitagamgaa is a well-known location, located at shaitagamgaa, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6185,shaitala gauphaa shaiwa paarabataii manadaira,"shaitala gauphaa shaiwa paarabataii manadaira is a well-known location, located at 3H7P+72V, baihaadaii bararaachaaura 33400, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6186,shaiwa daaà¤daa rauwai bhayaalaii,"shaiwa daaà¤daa rauwai bhayaalaii is a well-known location, located at 5374+PVR, 45100, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6187,shaiwa dhaama paraigaauà¤ Dadeldhura Nepal,"shaiwa dhaama paraigaauà¤ Dadeldhura Nepal is a well-known location, located at 5758+CJX, parashauraama 10300, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6188,shaiwa mamdaira,"shaiwa mamdaira is a well-known location, located at PRGV+M22, Balawa - Janakpur Rd, badaiyaa banachaauraii 45700, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6189,shaiwa manadaira,"shaiwa manadaira is a well-known location, located at 75R5+83M badaigaada gaauà¤paalaikaa à¥¯ khaharae baasapaataa, haila 33300, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6190,shaiwa manadaira aahaladaaà¤daa,"shaiwa manadaira aahaladaaà¤daa is a well-known location, located at 6C6X+WW4, Mulkharka Gramin Sadak, maadaii 56900, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6191,shaiwa manadaira paaraka,"shaiwa manadaira paaraka is a well-known location, located at 2PRH+C2M, masaela, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6192,"shaiwa manadaira shaiwaalaya, kaalaegaauà¤","shaiwa manadaira shaiwaalaya, kaalaegaauà¤ is a well-known location, located at Bheri Municipality 1 jajarkot, Kalegaun 21500, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6193,"shaiwa manadaira, tarahai chaauka","shaiwa manadaira, tarahai chaauka is a well-known location, located at HMQ6+HH9, shamabhaunaatha 56400, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6194,"shaiwa manadaira,saimaikaota","shaiwa manadaira,saimaikaota is a well-known location, located at XR8G+GPR, saimaikaota 21000, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6195,shaiwa samaaraka,"shaiwa samaaraka is a well-known location, located at JRQR+M7R, Unnamed Road, shaiwasataakashaii 57200, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6196,shaiwa tathaa sarasawataii manadaira,"shaiwa tathaa sarasawataii manadaira is a well-known location, located at M97M+5WV, ananatalaingagaeshawara, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6197,shaiwaalaya manadaira,"shaiwaalaya manadaira is a well-known location, located at PJ5P+WV5 gauraaà¤sa à¥«, 21600, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6198,shaiwalaya manadaira á¤›á¤£á¤˜á¤ á¤–á¤¥,"shaiwalaya manadaira á¤›á¤£á¤˜á¤ á¤–á¤¥ is a well-known location, located at F69M+279, matasayapaokharaii 56900, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6199,shaiwanaatha,"shaiwanaatha is a well-known location, located at shaiwanaatha 10200, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
